"Date","Flow"
1977-02-07,527.7776
1977-02-08,509.7106
1977-02-09,767.068
1977-02-10,518.4915
1977-02-11,348.8
1977-02-12,251.6878
1977-02-13,187.8136
1977-02-14,161.2103
1977-02-15,142.1089
1977-02-16,131.7309
1977-02-17,121.4441
1977-02-18,111.7313
1977-02-19,105.0349
1977-02-20,100.3572
1977-02-21,94.4303
1977-02-22,130.2224
1977-02-23,250.2432
1977-02-24,676.2863
1977-02-25,981.4759
1977-02-26,1059.7491
1977-02-27,1086.1659
1977-02-28,930.7954
1977-03-01,717.6742
1977-03-02,1033.9537
1977-03-03,1775.9381
1977-03-04,1713.4389
1977-03-05,2073.926
1977-03-06,1501.1131
1977-03-07,1242.3505
1977-03-08,1447.2145
1977-03-09,2650.6095
1977-03-10,5949.6397
1977-03-11,6486.261
1977-03-12,4511.5648
1977-03-13,2975.8396
1977-03-14,2065.5575
1977-03-15,1487.8301
1977-03-16,1094.9837
1977-03-17,836.1748
1977-03-18,702.7187
1977-03-19,570.4424
1977-03-20,446.1015
1977-03-21,356.8663
1977-03-22,293.4408
1977-03-23,246.565
1977-03-24,204.6019
1977-03-25,183.72
1977-03-26,176.1417
1977-03-27,176.4824
1977-03-28,188.5956
1977-03-29,187.9896
1977-03-30,166.4627
1977-03-31,141.8464
1977-04-01,116.6728
1977-04-02,97.5016
1977-04-03,85.8118
1977-04-04,78.9389
1977-04-05,71.3159
1977-04-06,68.6425
1977-04-07,66.0629
1977-04-08,65.5435
1977-04-09,66.8422
1977-04-10,64.2488
1977-04-11,62.9106
1977-04-12,61.7592
1977-04-13,61.6399
1977-04-14,138.5157
1977-04-15,147.9254
1977-04-16,119.6386
1977-04-17,110.7524
1977-04-18,108.8122
1977-04-19,119.6759
1977-04-20,115.5967
1977-04-21,100.5099
1977-04-22,91.5412
1977-04-23,86.0849
1977-04-24,81.755
1977-04-25,78.8566
1977-04-26,72.5207
1977-04-27,67.1736
1977-04-28,62.5824
1977-04-29,59.9357
1977-04-30,61.048
1977-05-01,61.9283
1977-05-02,57.536
1977-05-03,54.4094
1977-05-04,50.697
1977-05-05,48.7994
1977-05-06,47.1801
1977-05-07,46.2258
1977-05-08,51.3705
1977-05-09,57.8987
1977-05-10,58.9312
1977-05-11,86.1479
1977-05-12,93.6477
1977-05-13,83.5892
1977-05-14,79.5937
1977-05-15,128.6884
1977-05-16,1289.5392
1977-05-17,1505.9756
1977-05-18,2085.2678
1977-05-19,2491.3272
1977-05-20,1583.4525
1977-05-21,1117.4884
1977-05-22,936.8271
1977-05-23,823.9786
1977-05-24,744.8851
1977-05-25,714.9456
1977-05-26,672.6771
1977-05-27,565.8303
1977-05-28,457.362
1977-05-29,394.3618
1977-05-30,395.303
1977-05-31,421.6438
1977-06-01,417.0961
1977-06-02,368.2913
1977-06-03,289.9226
1977-06-04,206.0354
1977-06-05,145.4572
1977-06-06,115.3048
1977-06-07,95.7785
1977-06-08,83.7542
1977-06-09,74.8754
1977-06-10,68.9897
1977-06-11,64.2809
1977-06-12,61.6426
1977-06-13,59.6316
1977-06-14,57.9986
1977-06-15,55.0135
1977-06-16,52.0405
1977-06-17,49.4181
1977-06-18,47.0626
1977-06-19,44.8814
1977-06-20,43.3357
1977-06-21,40.987
1977-06-22,39.5465
1977-06-23,39.5428
1977-06-24,38.6353
1977-06-25,36.804
1977-06-26,35.731
1977-06-27,33.1902
1977-06-28,31.3369
1977-06-29,30.217
1977-06-30,29.3441
1977-07-01,29.3382
1977-07-02,28.7803
1977-07-03,28.4257
1977-07-04,28.414
1977-07-05,27.8362
1977-07-06,27.5253
1977-07-07,27.5253
1977-07-08,28.1687
1977-07-09,28.4257
1977-07-10,28.4257
1977-07-11,28.2615
1977-07-12,27.5931
1977-07-13,27.5253
1977-07-14,27.4146
1977-07-15,26.646
1977-07-16,25.7822
1977-07-17,24.9361
1977-07-18,24.1075
1977-07-19,23.2962
1977-07-20,22.4147
1977-07-21,21.5182
1977-07-22,21.2432
1977-07-23,20.4334
1977-07-24,20.1686
1977-07-25,19.3896
1977-07-26,19.1349
1977-07-27,18.2653
1977-07-28,17.426
1977-07-29,17.3079
1977-07-30,17.1914
1977-07-31,16.4997
1977-08-01,16.2738
1977-08-02,15.6097
1977-08-03,15.4189
1977-08-04,14.9344
1977-08-05,14.7752
1977-08-06,14.3042
1977-08-07,14.1494
1977-08-08,13.6917
1977-08-09,13.5418
1977-08-10,13.0998
1977-08-11,12.9542
1977-08-12,12.5224
1977-08-13,12.3806
1977-08-14,11.9615
1977-08-15,11.8239
1977-08-16,11.4174
1977-08-17,11.283
1977-08-18,10.8209
1977-08-19,10.3778
1977-08-20,10.3153
1977-08-21,10.2532
1977-08-22,9.8245
1977-08-23,9.3475
1977-08-24,8.8859
1977-08-25,8.4395
1977-08-26,8.0598
1977-08-27,7.9538
1977-08-28,7.5905
1977-08-29,7.1897
1977-08-30,6.8488
1977-08-31,6.9474
1977-09-01,7.7476
1977-09-02,7.2895
1977-09-03,7.1401
1977-09-04,6.8488
1977-09-05,6.7469
1977-09-06,6.4275
1977-09-07,6.1716
1977-09-08,5.5328
1977-09-09,5.2112
1977-09-10,4.9009
1977-09-11,4.8573
1977-09-12,4.8573
1977-09-13,4.9965
1977-09-14,5.6297
1977-09-15,5.1676
1977-09-16,4.6055
1977-09-17,4.5215
1977-09-18,4.5215
1977-09-19,4.6055
1977-09-20,5.0338
1977-09-21,4.4302
1977-09-22,4.423
1977-09-23,3.7447
1977-09-24,3.9393
1977-09-25,4.4418
1977-09-26,4.4812
1977-09-27,4.2041
1977-09-28,3.9375
1977-09-29,3.8636
1977-09-30,3.6136
1977-10-01,3.3745
1977-10-02,3.3083
1977-10-03,3.115
1977-10-04,3.0524
1977-10-05,2.8698
1977-10-06,2.8107
1977-10-07,2.6115
1977-10-08,2.421
1977-10-09,2.3685
1977-10-10,2.1916
1977-10-11,2.0232
1977-10-12,1.9997
1977-10-13,1.9997
1977-10-14,1.9997
1977-10-15,1.9735
1977-10-16,1.8197
1977-10-17,1.7945
1977-10-18,1.8459
1977-10-19,2.194
1977-10-20,2.5432
1977-10-21,2.4271
1977-10-22,2.421
1977-10-23,2.5833
1977-10-24,2.5833
1977-10-25,2.3459
1977-10-26,1.8452
1977-10-27,1.6058
1977-10-28,1.5185
1977-10-29,1.9719
1977-10-30,2.3701
1977-10-31,2.5559
1977-11-01,2.3952
1977-11-02,2.1682
1977-11-03,1.8217
1977-11-04,1.5845
1977-11-05,1.2776
1977-11-06,0.9973
1977-11-07,0.7653
1977-11-08,0.5558
1977-11-09,0.3071
1977-11-10,0.164
1977-11-11,0.2218
1977-11-12,0.3899
1977-11-13,0.4799
1977-11-14,0.9418
1977-11-15,1.2343
1977-11-16,1.2522
1977-11-17,1.1253
1977-11-18,1.019
1977-11-19,1.1057
1977-11-20,1.1424
1977-11-21,1.292
1977-11-22,1.4415
1977-11-23,2.9671
1977-11-24,5.5461
1977-11-25,5.0792
1977-11-26,5.6344
1977-11-27,6.589
1977-11-28,6.2768
1977-11-29,5.1786
1977-11-30,3.9157
1977-12-01,2.9077
1977-12-02,2.3498
1977-12-03,1.6601
1977-12-04,5.6679
1977-12-05,13.0548
1977-12-06,13.7314
1977-12-07,12.0213
1977-12-08,7.7428
1977-12-09,7.4889
1977-12-10,6.7396
1977-12-11,5.6344
1977-12-12,4.9029
1977-12-13,4.4833
1977-12-14,3.904
1977-12-15,3.409
1977-12-16,3.341
1977-12-17,3.341
1977-12-18,3.341
1977-12-19,4.0788
1977-12-20,4.0444
1977-12-21,2.197
1977-12-22,3.5876
1977-12-23,6.8236
1977-12-24,9.6627
1977-12-25,9.0032
1977-12-26,8.381
1977-12-27,7.5968
1977-12-28,11.4875
1977-12-29,115.0537
1977-12-30,87.107
1977-12-31,69.012
1978-01-01,53.4434
1978-01-02,40.3123
1978-01-03,33.6732
1978-01-04,26.79
1978-01-05,21.8069
1978-01-06,18.4698
1978-01-07,17.5443
1978-01-08,20.0654
1978-01-09,19.512
1978-01-10,17.0636
1978-01-11,15.8879
1978-01-12,13.1674
1978-01-13,9.9666
1978-01-14,10.3504
1978-01-15,13.4029
1978-01-16,17.7872
1978-01-17,25.2145
1978-01-18,27.1119
1978-01-19,27.2784
1978-01-20,29.3881
1978-01-21,31.4138
1978-01-22,34.9223
1978-01-23,29.7393
1978-01-24,27.5033
1978-01-25,27.4932
1978-01-26,28.0481
1978-01-27,27.4932
1978-01-28,27.3827
1978-01-29,27.3827
1978-01-30,118.1445
1978-01-31,6842.8045
1978-02-01,13207.4156
1978-02-02,5642.9627
1978-02-03,2748.4861
1978-02-04,2421.397
1978-02-05,2208.7423
1978-02-06,2235.0718
1978-02-07,2382.27
1978-02-08,2286.4969
1978-02-09,2144.2436
1978-02-10,1961.8908
1978-02-11,1603.5368
1978-02-12,1197.0818
1978-02-13,861.2584
1978-02-14,695.3126
1978-02-15,601.0433
1978-02-16,567.9462
1978-02-17,513.9389
1978-02-18,408.378
1978-02-19,289.0489
1978-02-20,179.9031
1978-02-21,125.0721
1978-02-22,97.457
1978-02-23,77.3817
1978-02-24,57.9815
1978-02-25,45.9737
1978-02-26,39.2989
1978-02-27,34.6764
1978-02-28,77.6151
1978-03-01,165.7525
1978-03-02,99.3643
1978-03-03,65.0784
1978-03-04,339.3083
1978-03-05,378.2741
1978-03-06,226.1833
1978-03-07,150.5486
1978-03-08,120.7045
1978-03-09,101.7226
1978-03-10,90.0657
1978-03-11,85.0809
1978-03-12,80.056
1978-03-13,76.8168
1978-03-14,70.2096
1978-03-15,59.9158
1978-03-16,53.4877
1978-03-17,51.1381
1978-03-18,41.3172
1978-03-19,35.5528
1978-03-20,34.0959
1978-03-21,33.7581
1978-03-22,41.6027
1978-03-23,29.9391
1978-03-24,25.7395
1978-03-25,23.6148
1978-03-26,22.0342
1978-03-27,20.6149
1978-03-28,19.2265
1978-03-29,18.1235
1978-03-30,16.4568
1978-03-31,15.6472
1978-04-01,17.4785
1978-04-02,22.2529
1978-04-03,38.8592
1978-04-04,67.5345
1978-04-05,91.836
1978-04-06,85.6294
1978-04-07,124.9657
1978-04-08,129.3641
1978-04-09,146.1562
1978-04-10,132.6217
1978-04-11,114.5965
1978-04-12,99.7182
1978-04-13,86.597
1978-04-14,139.1008
1978-04-15,124.9716
1978-04-16,103.9068
1978-04-17,87.5755
1978-04-18,74.5677
1978-04-19,61.9293
1978-04-20,52.8189
1978-04-21,44.4416
1978-04-22,38.2465
1978-04-23,33.1984
1978-04-24,29.8354
1978-04-25,27.1263
1978-04-26,24.4927
1978-04-27,22.5119
1978-04-28,20.58
1978-04-29,19.2106
1978-04-30,19.1229
1978-05-01,18.2149
1978-05-02,17.3103
1978-05-03,16.0067
1978-05-04,14.7854
1978-05-05,13.5288
1978-05-06,12.4554
1978-05-07,11.9314
1978-05-08,11.4221
1978-05-09,10.9284
1978-05-10,11.6331
1978-05-11,13.7658
1978-05-12,18.3948
1978-05-13,18.9554
1978-05-14,16.7501
1978-05-15,17.036
1978-05-16,21.0698
1978-05-17,22.0523
1978-05-18,26.2641
1978-05-19,57.5405
1978-05-20,45.9693
1978-05-21,36.8243
1978-05-22,32.1597
1978-05-23,29.2002
1978-05-24,27.3084
1978-05-25,25.0831
1978-05-26,23.646
1978-05-27,22.2977
1978-05-28,21.0996
1978-05-29,19.8479
1978-05-30,18.6191
1978-05-31,17.5896
1978-06-01,16.932
1978-06-02,16.2908
1978-06-03,15.7024
1978-06-04,15.5714
1978-06-05,15.5714
1978-06-06,18.1133
1978-06-07,18.6434
1978-06-08,16.508
1978-06-09,15.575
1978-06-10,14.6008
1978-06-11,13.143
1978-06-12,12.0732
1978-06-13,10.874
1978-06-14,10.2485
1978-06-15,9.9471
1978-06-16,9.5193
1978-06-17,9.4755
1978-06-18,8.9467
1978-06-19,7.7171
1978-06-20,6.571
1978-06-21,5.456
1978-06-22,4.954
1978-06-23,4.9024
1978-06-24,4.9713
1978-06-25,5.2209
1978-06-26,4.9941
1978-06-27,4.5946
1978-06-28,4.5945
1978-06-29,4.8721
1978-06-30,5.4323
1978-07-01,5.5065
1978-07-02,5.2599
1978-07-03,7.6611
1978-07-04,7.7616
1978-07-05,7.3406
1978-07-06,6.926
1978-07-07,6.3756
1978-07-08,6.3187
1978-07-09,6.8389
1978-07-10,7.5764
1978-07-11,8.4184
1978-07-12,8.8147
1978-07-13,8.8127
1978-07-14,8.5371
1978-07-15,33.3747
1978-07-16,82.375
1978-07-17,88.8568
1978-07-18,73.079
1978-07-19,55.7384
1978-07-20,49.4736
1978-07-21,47.2515
1978-07-22,44.303
1978-07-23,41.5971
1978-07-24,39.6151
1978-07-25,38.2306
1978-07-26,40.3428
1978-07-27,44.4822
1978-07-28,49.3614
1978-07-29,48.8578
1978-07-30,42.0804
1978-07-31,34.2411
1978-08-01,28.796
1978-08-02,23.0123
1978-08-03,18.6202
1978-08-04,16.2096
1978-08-05,14.6597
1978-08-06,12.9192
1978-08-07,9.4818
1978-08-08,7.9055
1978-08-09,7.1746
1978-08-10,6.4674
1978-08-11,5.934
1978-08-12,5.552
1978-08-13,5.2875
1978-08-14,4.7323
1978-08-15,4.5937
1978-08-16,4.4183
1978-08-17,3.9101
1978-08-18,3.9811
1978-08-19,3.9676
1978-08-20,3.7197
1978-08-21,3.4637
1978-08-22,3.2202
1978-08-23,2.9097
1978-08-24,2.6091
1978-08-25,2.0764
1978-08-26,1.9557
1978-08-27,1.6455
1978-08-28,1.5671
1978-08-29,1.7037
1978-08-30,1.8815
1978-08-31,2.2547
1978-09-01,3.2172
1978-09-02,4.7316
1978-09-03,8.9296
1978-09-04,11.9286
1978-09-05,13.0934
1978-09-06,13.4381
1978-09-07,13.4149
1978-09-08,12.1824
1978-09-09,14.0587
1978-09-10,32.8059
1978-09-11,47.3299
1978-09-12,58.1098
1978-09-13,51.9745
1978-09-14,40.6197
1978-09-15,33.41
1978-09-16,27.0787
1978-09-17,23.29
1978-09-18,20.4553
1978-09-19,21.2228
1978-09-20,23.6862
1978-09-21,25.5535
1978-09-22,26.5208
1978-09-23,28.288
1978-09-24,32.8212
1978-09-25,42.1461
1978-09-26,38.3507
1978-09-27,28.6326
1978-09-28,23.6604
1978-09-29,18.4413
1978-09-30,15.0822
1978-10-01,12.161
1978-10-02,10.4165
1978-10-03,8.6495
1978-10-04,6.6357
1978-10-05,5.5036
1978-10-06,4.8596
1978-10-07,4.3695
1978-10-08,3.7946
1978-10-09,3.2273
1978-10-10,2.7233
1978-10-11,1.5081
1978-10-12,1.1604
1978-10-13,1.1157
1978-10-14,1.0144
1978-10-15,1.7923
1978-10-16,1.9273
1978-10-17,1.8331
1978-10-18,1.4921
1978-10-19,1.6449
1978-10-20,1.2683
1978-10-21,1.1381
1978-10-22,1.2086
1978-10-23,1.6324
1978-10-24,2.0746
1978-10-25,1.8855
1978-10-26,1.6399
1978-10-27,2.5134
1978-10-28,2.0882
1978-10-29,2.6602
1978-10-30,2.8073
1978-10-31,2.7761
1978-11-01,2.6226
1978-11-02,2.8344
1978-11-03,3.2566
1978-11-04,3.6282
1978-11-05,4.2017
1978-11-06,5.2259
1978-11-07,6.2112
1978-11-08,6.2331
1978-11-09,6.5144
1978-11-10,7.0572
1978-11-11,7.4406
1978-11-12,7.7139
1978-11-13,9.3465
1978-11-14,14.7478
1978-11-15,18.4784
1978-11-16,32.6078
1978-11-17,25.8784
1978-11-18,20.5469
1978-11-19,18.8999
1978-11-20,18.5857
1978-11-21,17.9206
1978-11-22,17.2578
1978-11-23,16.8263
1978-11-24,16.8163
1978-11-25,16.8163
1978-11-26,20.7735
1978-11-27,21.929
1978-11-28,21.9999
1978-11-29,20.6397
1978-11-30,20.0922
1978-12-01,19.3706
1978-12-02,18.67
1978-12-03,18.1514
1978-12-04,16.9567
1978-12-05,15.1149
1978-12-06,69.4462
1978-12-07,96.8112
1978-12-08,75.9612
1978-12-09,69.0757
1978-12-10,83.5774
1978-12-11,50.9196
1978-12-12,37.6752
1978-12-13,31.2022
1978-12-14,24.927
1978-12-15,31.5027
1978-12-16,36.8458
1978-12-17,49.4078
1978-12-18,43.7225
1978-12-19,33.7421
1978-12-20,39.0779
1978-12-21,76.7103
1978-12-22,80.7833
1978-12-23,78.5296
1978-12-24,102.4554
1978-12-25,76.2825
1978-12-26,68.0074
1978-12-27,124.8062
1978-12-28,309.6336
1978-12-29,234.5343
1978-12-30,172.2797
1978-12-31,126.8898
1979-01-01,118.9615
1979-01-02,116.4582
1979-01-03,101.6926
1979-01-04,84.2913
1979-01-05,62.2776
1979-01-06,47.2552
1979-01-07,36.846
1979-01-08,30.7111
1979-01-09,29.0624
1979-01-10,29.1034
1979-01-11,33.1212
1979-01-12,32.2584
1979-01-13,32.7138
1979-01-14,30.7803
1979-01-15,57.9983
1979-01-16,81.5996
1979-01-17,73.8874
1979-01-18,58.4881
1979-01-19,47.4228
1979-01-20,78.3115
1979-01-21,90.5855
1979-01-22,81.0748
1979-01-23,68.546
1979-01-24,77.6867
1979-01-25,100.8888
1979-01-26,84.829
1979-01-27,65.5857
1979-01-28,259.3145
1979-01-29,962.796
1979-01-30,3151.773
1979-01-31,4641.1504
1979-02-01,5767.2167
1979-02-02,2774.3092
1979-02-03,2498.7778
1979-02-04,2218.8415
1979-02-05,4273.447
1979-02-06,6588.7736
1979-02-07,4949.0492
1979-02-08,7462.7032
1979-02-09,4780.6323
1979-02-10,3317.1848
1979-02-11,2230.4362
1979-02-12,1764.1858
1979-02-13,2631.511
1979-02-14,3343.4871
1979-02-15,2510.2538
1979-02-16,1541.5642
1979-02-17,1151.0221
1979-02-18,964.5725
1979-02-19,898.7093
1979-02-20,708.0083
1979-02-21,562.0125
1979-02-22,446.6327
1979-02-23,431.826
1979-02-24,400.7487
1979-02-25,381.0064
1979-02-26,400.0657
1979-02-27,389.1982
1979-02-28,381.5815
1979-03-01,384.9257
1979-03-02,342.9854
1979-03-03,2796.7097
1979-03-04,1524.1468
1979-03-05,1124.1662
1979-03-06,939.4415
1979-03-07,1207.1953
1979-03-08,1756.0493
1979-03-09,3139.8698
1979-03-10,5323.478
1979-03-11,7363.0288
1979-03-12,11707.9258
1979-03-13,11114.91
1979-03-14,8727.7795
1979-03-15,8651.7834
1979-03-16,6579.7478
1979-03-17,5018.0668
1979-03-18,4013.384
1979-03-19,3104.7685
1979-03-20,2335.0124
1979-03-21,1735.5082
1979-03-22,1270.1221
1979-03-23,933.9167
1979-03-24,732.7302
1979-03-25,575.9685
1979-03-26,440.9942
1979-03-27,349.2552
1979-03-28,290.9114
1979-03-29,250.4279
1979-03-30,211.7122
1979-03-31,183.4723
1979-04-01,162.5922
1979-04-02,146.4371
1979-04-03,134.89
1979-04-04,126.3268
1979-04-05,118.0101
1979-04-06,111.4134
1979-04-07,105.6591
1979-04-08,100.0562
1979-04-09,94.1694
1979-04-10,88.3825
1979-04-11,83.9618
1979-04-12,80.879
1979-04-13,80.522
1979-04-14,80.2296
1979-04-15,79.0521
1979-04-16,78.1354
1979-04-17,78.1039
1979-04-18,81.3872
1979-04-19,124.021
1979-04-20,175.0595
1979-04-21,152.3139
1979-04-22,130.6191
1979-04-23,117.8178
1979-04-24,104.6493
1979-04-25,94.9111
1979-04-26,87.8998
1979-04-27,80.8428
1979-04-28,75.6952
1979-04-29,71.117
1979-04-30,67.1001
1979-05-01,62.2618
1979-05-02,58.6817
1979-05-03,55.4476
1979-05-04,52.721
1979-05-05,52.5276
1979-05-06,52.9143
1979-05-07,48.274
1979-05-08,45.2637
1979-05-09,43.9002
1979-05-10,43.7318
1979-05-11,43.7318
1979-05-12,43.5641
1979-05-13,42.5634
1979-05-14,42.071
1979-05-15,39.9756
1979-05-16,38.7179
1979-05-17,38.2566
1979-05-18,36.2951
1979-05-19,35.1236
1979-05-20,34.8352
1979-05-21,33.8365
1979-05-22,32.8556
1979-05-23,32.5793
1979-05-24,31.7598
1979-05-25,31.624
1979-05-26,31.3572
1979-05-27,29.6476
1979-05-28,28.6282
1979-05-29,28.5025
1979-05-30,28.5025
1979-05-31,28.4047
1979-06-01,27.7246
1979-06-02,27.0537
1979-06-03,26.9585
1979-06-04,26.9585
1979-06-05,26.864
1979-06-06,26.2067
1979-06-07,25.5581
1979-06-08,25.466
1979-06-09,25.466
1979-06-10,25.466
1979-06-11,25.466
1979-06-12,25.466
1979-06-13,25.466
1979-06-14,25.3747
1979-06-15,24.8292
1979-06-16,24.7387
1979-06-17,24.7387
1979-06-18,24.6495
1979-06-19,24.1166
1979-06-20,24.0282
1979-06-21,24.0282
1979-06-22,24.0282
1979-06-23,24.0282
1979-06-24,24.3881
1979-06-25,28.8219
1979-06-26,31.3572
1979-06-27,31.3572
1979-06-28,29.6476
1979-06-29,28.6282
1979-06-30,28.5025
1979-07-01,28.4047
1979-07-02,27.8207
1979-07-03,27.7238
1979-07-04,27.7238
1979-07-05,27.6277
1979-07-06,26.8656
1979-07-07,25.4697
1979-07-08,24.2063
1979-07-09,24.0282
1979-07-10,23.94
1979-07-11,23.4132
1979-07-12,23.3258
1979-07-13,23.2722
1979-07-14,22.7545
1979-07-15,22.6357
1979-07-16,22.6357
1979-07-17,22.5575
1979-07-18,22.0465
1979-07-19,21.958
1979-07-20,21.8638
1979-07-21,21.3627
1979-07-22,21.1874
1979-07-23,20.589
1979-07-24,19.9112
1979-07-25,19.2718
1979-07-26,19.212
1979-07-27,19.0473
1979-07-28,18.9738
1979-07-29,18.6553
1979-07-30,19.1676
1979-07-31,19.212
1979-08-01,19.6989
1979-08-02,22.1905
1979-08-03,25.1684
1979-08-04,27.6213
1979-08-05,26.0421
1979-08-06,25.2366
1979-08-07,22.6918
1979-08-08,22.3842
1979-08-09,21.9637
1979-08-10,21.958
1979-08-11,21.9733
1979-08-12,21.6929
1979-08-13,20.5944
1979-08-14,20.6392
1979-08-15,20.5895
1979-08-16,19.4985
1979-08-17,18.5336
1979-08-18,18.8514
1979-08-19,17.7702
1979-08-20,16.0045
1979-08-21,16.0291
1979-08-22,15.5075
1979-08-23,14.0968
1979-08-24,11.6694
1979-08-25,11.2144
1979-08-26,10.2892
1979-08-27,9.6765
1979-08-28,9.1883
1979-08-29,8.7171
1979-08-30,8.3837
1979-08-31,8.3685
1979-09-01,8.3685
1979-09-02,8.4669
1979-09-03,8.8168
1979-09-04,8.8168
1979-09-05,8.8086
1979-09-06,8.5117
1979-09-07,8.3685
1979-09-08,8.3685
1979-09-09,8.3685
1979-09-10,8.3685
1979-09-11,8.3398
1979-09-12,7.2812
1979-09-13,6.3458
1979-09-14,6.3458
1979-09-15,6.2681
1979-09-16,6.0077
1979-09-17,5.9052
1979-09-18,5.3468
1979-09-19,4.4072
1979-09-20,4.28
1979-09-21,4.1158
1979-09-22,4.2139
1979-09-23,4.746
1979-09-24,4.7605
1979-09-25,4.686
1979-09-26,4.6521
1979-09-27,6.6443
1979-09-28,8.229
1979-09-29,4.9047
1979-09-30,3.7351
1979-10-01,3.4072
1979-10-02,3.4305
1979-10-03,3.3441
1979-10-04,3.1829
1979-10-05,2.9956
1979-10-06,3.0245
1979-10-07,2.8973
1979-10-08,2.8967
1979-10-09,2.8967
1979-10-10,2.8967
1979-10-11,2.5842
1979-10-12,2.321
1979-10-13,2.2985
1979-10-14,2.2985
1979-10-15,2.8016
1979-10-16,3.5552
1979-10-17,3.5032
1979-10-18,3.0643
1979-10-19,2.6934
1979-10-20,2.2581
1979-10-21,1.9626
1979-10-22,1.5189
1979-10-23,1.3223
1979-10-24,2.1479
1979-10-25,2.5954
1979-10-26,2.2165
1979-10-27,0.7937
1979-10-28,0.7289
1979-10-29,1.4067
1979-10-30,0.6029
1979-10-31,0.4077
1979-11-01,0.6384
1979-11-02,1.1764
1979-11-03,1.1764
1979-11-04,1.2171
1979-11-05,0.9863
1979-11-06,0.1833
1979-11-07,0.1422
1979-11-08,0.1189
1979-11-09,0.0585
1979-11-10,0.039
1979-11-11,0.0257
1979-11-12,0.0166
1979-11-13,0.0108
1979-11-14,0.1118
1979-11-15,0.2814
1979-11-16,0.2358
1979-11-17,0.1609
1979-11-18,0.1577
1979-11-19,0.2384
1979-11-20,0.594
1979-11-21,1.5602
1979-11-22,3.1404
1979-11-23,3.0155
1979-11-24,2.1407
1979-11-25,1.0107
1979-11-26,0.4295
1979-11-27,0.2909
1979-11-28,0.4382
1979-11-29,1.7125
1979-11-30,2.2243
1979-12-01,2.9361
1979-12-02,4.4526
1979-12-03,7.4587
1979-12-04,8.9122
1979-12-05,8.3256
1979-12-06,6.6456
1979-12-07,4.7097
1979-12-08,3.6462
1979-12-09,2.4977
1979-12-10,1.0458
1979-12-11,0.3022
1979-12-12,0.3158
1979-12-13,2.6649
1979-12-14,4.6518
1979-12-15,4.9523
1979-12-16,4.479
1979-12-17,4.1584
1979-12-18,3.6393
1979-12-19,2.9838
1979-12-20,2.0999
1979-12-21,0.7964
1979-12-22,0.118
1979-12-23,0.0095
1979-12-24,0.0049
1979-12-25,0.0433
1979-12-26,0.4449
1979-12-27,2.1332
1979-12-28,3.7509
1979-12-29,5.4761
1979-12-30,29.7878
1979-12-31,90.9889
1980-01-01,89.4789
1980-01-02,88.7744
1980-01-03,84.8668
1980-01-04,67.7779
1980-01-05,72.2315
1980-01-06,1563.6768
1980-01-07,7677.281
1980-01-08,6381.2244
1980-01-09,4803.3685
1980-01-10,2424.0803
1980-01-11,1695.3722
1980-01-12,1039.2571
1980-01-13,723.9267
1980-01-14,495.671
1980-01-15,338.1408
1980-01-16,240.0836
1980-01-17,176.588
1980-01-18,136.9436
1980-01-19,114.1394
1980-01-20,98.5324
1980-01-21,88.1419
1980-01-22,86.7914
1980-01-23,179.281
1980-01-24,312.4608
1980-01-25,208.4356
1980-01-26,123.6129
1980-01-27,93.4976
1980-01-28,83.5803
1980-01-29,77.0902
1980-01-30,73.4607
1980-01-31,87.0618
1980-02-01,67.1968
1980-02-02,76.8625
1980-02-03,116.0554
1980-02-04,89.8561
1980-02-05,107.5721
1980-02-06,96.7526
1980-02-07,64.7291
1980-02-08,334.6072
1980-02-09,266.8868
1980-02-10,184.9611
1980-02-11,317.942
1980-02-12,463.0047
1980-02-13,397.5376
1980-02-14,622.285
1980-02-15,716.5565
1980-02-16,675.0235
1980-02-17,441.4213
1980-02-18,267.2848
1980-02-19,188.0115
1980-02-20,146.8382
1980-02-21,134.0339
1980-02-22,129.4026
1980-02-23,124.9379
1980-02-24,119.475
1980-02-25,126.8272
1980-02-26,145.0887
1980-02-27,436.9681
1980-02-28,333.7227
1980-02-29,215.7051
1980-03-01,272.3709
1980-03-02,166.6254
1980-03-03,485.1685
1980-03-04,353.0771
1980-03-05,492.7856
1980-03-06,753.3724
1980-03-07,2059.8492
1980-03-08,1763.9247
1980-03-09,1074.9821
1980-03-10,740.6041
1980-03-11,521.6805
1980-03-12,344.69
1980-03-13,253.1382
1980-03-14,198.9472
1980-03-15,263.1359
1980-03-16,254.4832
1980-03-17,185.312
1980-03-18,147.7761
1980-03-19,120.8609
1980-03-20,107.7893
1980-03-21,98.4486
1980-03-22,88.8993
1980-03-23,85.2245
1980-03-24,140.0412
1980-03-25,126.5453
1980-03-26,165.8495
1980-03-27,229.96
1980-03-28,167.5732
1980-03-29,127.9351
1980-03-30,106.1693
1980-03-31,91.7604
1980-04-01,81.8336
1980-04-02,74.2973
1980-04-03,67.6161
1980-04-04,63.4381
1980-04-05,56.6609
1980-04-06,51.6431
1980-04-07,47.1802
1980-04-08,42.9706
1980-04-09,39.0331
1980-04-10,35.5098
1980-04-11,32.353
1980-04-12,29.6435
1980-04-13,28.0206
1980-04-14,26.4912
1980-04-15,25.0135
1980-04-16,23.0732
1980-04-17,20.1226
1980-04-18,19.2816
1980-04-19,20.3777
1980-04-20,19.3497
